ユーザーID,商品ID,購入日時
29,161,2024-01-09
29,141,2024-01-20
29,257,2024-01-20
29,56,2024-01-21
29,268,2024-01-26
29,85,2024-02-04
29,410,2024-02-21
29,247,2024-03-04
29,175,2024-03-13
29,85,2024-03-29
29,362,2024-04-06
29,109,2024-04-14
29,362,2024-04-16
29,432,2024-04-18
29,472,2024-04-18
29,202,2024-05-11
29,314,2024-06-02
29,280,2024-06-02
29,212,2024-06-04
29,396,2024-06-08
29,49,2024-06-10
29,269,2024-06-11
29,496,2024-06-24
29,326,2024-06-24
29,286,2024-07-03
29,416,2024-07-09
29,95,2024-07-10
29,480,2024-07-16
29,201,2024-07-26
29,294,2024-07-27
29,114,2024-08-03
29,105,2024-08-12
29,488,2024-08-13
29,277,2024-08-16
29,461,2024-08-24
29,50,2024-08-27
29,416,2024-08-31
29,98,2024-09-05
29,494,2024-09-08
29,326,2024-09-13
29,232,2024-09-15
29,113,2024-09-21
29,105,2024-09-23
29,320,2024-09-24
29,320,2024-10-14
29,79,2024-10-15
29,116,2024-10-16
29,118,2024-10-22
29,301,2024-10-26
29,295,2024-10-27
