ユーザーID,商品ID,購入日時
57,86,2024-01-08
57,2,2024-01-15
57,119,2024-02-20
57,117,2024-02-26
57,84,2024-02-28
57,111,2024-03-05
57,97,2024-03-10
57,117,2024-03-22
57,10,2024-03-23
57,36,2024-04-06
57,42,2024-04-22
57,17,2024-05-09
57,16,2024-06-07
57,44,2024-06-07
57,67,2024-06-28
57,156,2024-07-02
57,81,2024-07-05
57,44,2024-07-07
57,31,2024-07-10
57,29,2024-07-17
57,20,2024-07-27
57,68,2024-08-08
57,110,2024-08-18
57,19,2024-09-07
57,77,2024-10-03
57,102,2024-10-03
57,131,2024-10-04
57,69,2024-10-20
57,48,2024-10-24
57,70,2024-10-25
57,80,2024-10-25
