ユーザーID,商品ID,購入日時
83,139,2024-01-08
83,77,2024-01-16
83,259,2024-01-16
83,456,2024-01-19
83,490,2024-01-22
83,121,2024-01-24
83,288,2024-02-13
83,171,2024-02-20
83,311,2024-03-03
83,498,2024-03-08
83,162,2024-03-14
83,409,2024-03-18
83,319,2024-03-19
83,231,2024-03-24
83,456,2024-03-25
83,299,2024-03-29
83,240,2024-04-05
83,203,2024-05-03
83,302,2024-05-04
83,356,2024-05-06
83,183,2024-05-09
83,403,2024-05-14
83,387,2024-05-19
83,428,2024-05-21
83,83,2024-05-30
83,451,2024-06-01
83,58,2024-06-23
83,59,2024-06-28
83,239,2024-07-02
83,272,2024-07-03
83,186,2024-07-07
83,333,2024-07-24
83,328,2024-07-28
83,236,2024-08-04
83,91,2024-08-13
83,294,2024-08-18
83,93,2024-08-18
83,84,2024-08-20
83,381,2024-08-24
83,199,2024-08-28
83,83,2024-09-04
83,249,2024-09-19
83,83,2024-09-19
83,258,2024-09-22
83,28,2024-09-25
83,378,2024-09-28
83,3,2024-10-12
83,219,2024-10-14
83,348,2024-10-21
83,77,2024-10-26
