ユーザーID,商品ID,購入日時
36,86,2024-01-08
36,33,2024-01-09
36,247,2024-01-21
36,203,2024-01-26
36,69,2024-01-27
36,179,2024-01-30
36,330,2024-02-18
36,180,2024-02-24
36,127,2024-02-29
36,177,2024-03-02
36,470,2024-03-02
36,277,2024-03-17
36,132,2024-03-22
36,238,2024-03-22
36,390,2024-04-08
36,313,2024-04-09
36,248,2024-04-09
36,281,2024-04-15
36,49,2024-04-19
36,204,2024-05-01
36,284,2024-05-30
36,354,2024-05-31
36,364,2024-05-31
36,290,2024-06-01
36,363,2024-06-15
36,150,2024-06-29
36,385,2024-07-05
36,379,2024-07-15
36,320,2024-07-16
36,116,2024-07-22
36,154,2024-07-29
36,267,2024-07-31
36,203,2024-08-05
36,107,2024-08-11
36,341,2024-08-12
36,179,2024-08-12
36,438,2024-08-14
36,353,2024-08-18
36,319,2024-08-24
36,265,2024-09-02
36,151,2024-09-10
36,497,2024-09-13
36,178,2024-09-19
36,98,2024-09-30
36,405,2024-10-02
36,258,2024-10-09
36,102,2024-10-09
36,293,2024-10-13
36,29,2024-10-22
36,486,2024-10-27
